title,rating,url
"Chicken, Corn, and Noodle Soup with Saffron ",4.375,https://www.epicurious.com/search?q=Chicken%2C+Corn%2C+and+Noodle+Soup+with+Saffron
D.i.y. Drinks Bar ,4.375,https://www.epicurious.com/search?q=D.i.y.+Drinks+Bar
Yellow Squash and Bell Pepper Torte ,3.125,https://www.epicurious.com/search?q=Yellow+Squash+and+Bell+Pepper+Torte
Black Bean and Vegetable Wraps ,4.375,https://www.epicurious.com/search?q=Black+Bean+and+Vegetable+Wraps
Fennel-Rubbed Pork Roast ,5.0,https://www.epicurious.com/search?q=Fennel-Rubbed+Pork+Roast
Beef Stroganoff with Tomatoes ,3.75,https://www.epicurious.com/search?q=Beef+Stroganoff+with+Tomatoes
Mashed Potato and Cauliflower Gratin ,4.375,https://www.epicurious.com/search?q=Mashed+Potato+and+Cauliflower+Gratin
Butternut Squash-Parsnip Soup with Thyme ,4.375,https://www.epicurious.com/search?q=Butternut+Squash-Parsnip+Soup+with+Thyme
Honey-Cinnamon Ice Cream ,5.0,https://www.epicurious.com/search?q=Honey-Cinnamon+Ice+Cream
"Crispy Bruschetta with Goat Cheese, Tomatoes and Mint ",4.375,https://www.epicurious.com/search?q=Crispy+Bruschetta+with+Goat+Cheese%2C+Tomatoes+and+Mint
Ginger-Wasabi Halibut Brochettes ,3.125,https://www.epicurious.com/search?q=Ginger-Wasabi+Halibut+Brochettes
Banana Coffee Cake Diamond ,3.75,https://www.epicurious.com/search?q=Banana+Coffee+Cake+Diamond
Green Olive Relish ,3.75,https://www.epicurious.com/search?q=Green+Olive+Relish
Three-Chile Harissa ,0.0,https://www.epicurious.com/search?q=Three-Chile+Harissa
Apple Treacle Tart ,4.375,https://www.epicurious.com/search?q=Apple+Treacle+Tart
The BA Patty Melt ,4.375,https://www.epicurious.com/search?q=The+BA+Patty+Melt
Butter-Rum Baked Apples ,3.75,https://www.epicurious.com/search?q=Butter-Rum+Baked+Apples
"Frisée, Radicchio, and Asian Pear Salad with Hazelnut Vinaigrette ",0.0,https://www.epicurious.com/search?q=Fris%C3%A9e%2C+Radicchio%2C+and+Asian+Pear+Salad+with+Hazelnut+Vinaigrette
Avocado and Smoked Pork Carnitas ,1.25,https://www.epicurious.com/search?q=Avocado+and+Smoked+Pork+Carnitas
Grilled Turkey with Toasted Fennel and Coriander and Fresh Thyme Gravy ,4.375,https://www.epicurious.com/search?q=Grilled+Turkey+with+Toasted+Fennel+and+Coriander+and+Fresh+Thyme+Gravy
Onion Oil ,0.0,https://www.epicurious.com/search?q=Onion+Oil
Herb-Roasted Turkey ,4.375,https://www.epicurious.com/search?q=Herb-Roasted+Turkey
Crab Cakes with Red Chili Mayonnaise ,5.0,https://www.epicurious.com/search?q=Crab+Cakes+with+Red+Chili+Mayonnaise
Cherry-Apricot Cobbler ,3.125,https://www.epicurious.com/search?q=Cherry-Apricot+Cobbler
Romaine-Wrapped Halibut ,3.75,https://www.epicurious.com/search?q=Romaine-Wrapped+Halibut
Sour Cream Apple Pie ,4.375,https://www.epicurious.com/search?q=Sour+Cream+Apple+Pie
"Ice Cream Soda with Lime, Mint and Ginger ",5.0,https://www.epicurious.com/search?q=Ice+Cream+Soda+with+Lime%2C+Mint+and+Ginger
Crab and Wild Mushroom Cheesecake ,4.375,https://www.epicurious.com/search?q=Crab+and+Wild+Mushroom+Cheesecake
Tossed Pizza Salad ,3.75,https://www.epicurious.com/search?q=Tossed+Pizza+Salad
Orange Cranberry Bundt Cake ,3.125,https://www.epicurious.com/search?q=Orange+Cranberry+Bundt+Cake
Cider-Braised Pheasant with Pearl Onions and Apples ,3.75,https://www.epicurious.com/search?q=Cider-Braised+Pheasant+with+Pearl+Onions+and+Apples
Polenta With Mushrooms ,0.0,https://www.epicurious.com/search?q=Polenta+With+Mushrooms
"Potato Pancakes with Chick-Pea Flour, Cilantro and Cumin ",4.375,https://www.epicurious.com/search?q=Potato+Pancakes+with+Chick-Pea+Flour%2C+Cilantro+and+Cumin
"Avocado ""Pesto"" ",3.125,https://www.epicurious.com/search?q=Avocado+%22Pesto%22
Salmon Spring Rolls with Coriander Dipping Sauce ,4.375,https://www.epicurious.com/search?q=Salmon+Spring+Rolls+with+Coriander+Dipping+Sauce
My Favorite Roast Turkey ,5.0,https://www.epicurious.com/search?q=My+Favorite+Roast+Turkey
"Baked Trout with Shiitake Mushrooms, Tomatoes, and Ginger ",4.375,https://www.epicurious.com/search?q=Baked+Trout+with+Shiitake+Mushrooms%2C+Tomatoes%2C+and+Ginger
Raisin-Bread Strata with Sausage and Dried Plums ,3.75,https://www.epicurious.com/search?q=Raisin-Bread+Strata+with+Sausage+and+Dried+Plums
Crab-Boil Spices ,4.375,https://www.epicurious.com/search?q=Crab-Boil+Spices
Cold Noodle Salad with Ponzu Sauce ,4.375,https://www.epicurious.com/search?q=Cold+Noodle+Salad+with+Ponzu+Sauce
Old-Fashioned Indian Pudding ,4.375,https://www.epicurious.com/search?q=Old-Fashioned+Indian+Pudding
Sephardic Charoset ,3.75,https://www.epicurious.com/search?q=Sephardic+Charoset
Sanuki Sea Stock ,3.75,https://www.epicurious.com/search?q=Sanuki+Sea+Stock
To Cook Dried Udon Noodles ,4.375,https://www.epicurious.com/search?q=To+Cook+Dried+Udon+Noodles
Mashed Sweet Potatoes with Brown Sugar and Pecans ,5.0,https://www.epicurious.com/search?q=Mashed+Sweet+Potatoes+with+Brown+Sugar+and+Pecans
Pickled Feta and Cerignola Olives with Strawberries ,0.0,https://www.epicurious.com/search?q=Pickled+Feta+and+Cerignola+Olives+with+Strawberries
Breakfast Bowl With Quinoa and Berries ,5.0,https://www.epicurious.com/search?q=Breakfast+Bowl+With+Quinoa+and+Berries
Pot Roast with Orange and Dates ,4.375,https://www.epicurious.com/search?q=Pot+Roast+with+Orange+and+Dates
Cheese Puffs Gougères ,5.0,https://www.epicurious.com/search?q=Cheese+Puffs+Goug%C3%A8res
Our Favorite Key Lime Pie ,3.75,https://www.epicurious.com/search?q=Our+Favorite+Key+Lime+Pie
"Linguine with Sausage, Mushroom and Cream Sauce ",3.75,https://www.epicurious.com/search?q=Linguine+with+Sausage%2C+Mushroom+and+Cream+Sauce
Roasted Red Snapper with Olives ,3.75,https://www.epicurious.com/search?q=Roasted+Red+Snapper+with+Olives
Lemon-Ginger Frozen Yogurt ,4.375,https://www.epicurious.com/search?q=Lemon-Ginger+Frozen+Yogurt
"Pinhead Oat-Crusted Catfish, Roasted Cauliflower and Mustard Greens, and Lemon Cream ",0.0,https://www.epicurious.com/search?q=Pinhead+Oat-Crusted+Catfish%2C+Roasted+Cauliflower+and+Mustard+Greens%2C+and+Lemon+Cream
Farfalle with Spinach and Garbanzo Beans ,3.125,https://www.epicurious.com/search?q=Farfalle+with+Spinach+and+Garbanzo+Beans
Quick Sesame Chicken With Broccoli ,4.375,https://www.epicurious.com/search?q=Quick+Sesame+Chicken+With+Broccoli
Fish Mixed Grill ,4.375,https://www.epicurious.com/search?q=Fish+Mixed+Grill
Braised Short Ribs with Garbanzo Beans and Raisins ,4.375,https://www.epicurious.com/search?q=Braised+Short+Ribs+with+Garbanzo+Beans+and+Raisins
Green Beans with Bacon and Red Bell Pepper ,4.375,https://www.epicurious.com/search?q=Green+Beans+with+Bacon+and+Red+Bell+Pepper
Ghostly Chocolate-Nut Bark ,5.0,https://www.epicurious.com/search?q=Ghostly+Chocolate-Nut+Bark
Salted Water for Boiling ,3.75,https://www.epicurious.com/search?q=Salted+Water+for+Boiling
Figs with Honey-Orange Mascarpone and Pistachio Brittle ,4.375,https://www.epicurious.com/search?q=Figs+with+Honey-Orange+Mascarpone+and+Pistachio+Brittle
"Rib-Eye Steaks with Radicchio, Pear, and Blue Cheese Salad ",5.0,https://www.epicurious.com/search?q=Rib-Eye+Steaks+with+Radicchio%2C+Pear%2C+and+Blue+Cheese+Salad
Spicy Tahini Sauce ,5.0,https://www.epicurious.com/search?q=Spicy+Tahini+Sauce
Charred Broccoli Salad with Eggplant Purée ,4.375,https://www.epicurious.com/search?q=Charred+Broccoli+Salad+with+Eggplant+Pur%C3%A9e
"Corn Salad With Hazelnuts, Pecorino, and Mint ",5.0,https://www.epicurious.com/search?q=Corn+Salad+With+Hazelnuts%2C+Pecorino%2C+and+Mint
Lamb Steaks ,4.375,https://www.epicurious.com/search?q=Lamb+Steaks
Chicken Stock ,0.0,https://www.epicurious.com/search?q=Chicken+Stock
Quick Tartar Sauce ,0.0,https://www.epicurious.com/search?q=Quick+Tartar+Sauce
Gingered Shrimp with Asian Noodles ,3.75,https://www.epicurious.com/search?q=Gingered+Shrimp+with+Asian+Noodles
Florida Ambrosia Salad ,3.75,https://www.epicurious.com/search?q=Florida+Ambrosia+Salad
Cucumber-Dill Soup with Scallions ,3.75,https://www.epicurious.com/search?q=Cucumber-Dill+Soup+with+Scallions
"Roast Chicken With Smothered Cabbage, Bacon, and Potatoes ",3.125,https://www.epicurious.com/search?q=Roast+Chicken+With+Smothered+Cabbage%2C+Bacon%2C+and+Potatoes
"Oven-Baked Pizza with Caramelized Onions, Gorgonzola, and Walnuts ",3.125,https://www.epicurious.com/search?q=Oven-Baked+Pizza+with+Caramelized+Onions%2C+Gorgonzola%2C+and+Walnuts
Tequila Lime Tart ,3.75,https://www.epicurious.com/search?q=Tequila+Lime+Tart
Tacchino Ripieno ,3.125,https://www.epicurious.com/search?q=Tacchino+Ripieno
Horseradish-Pumpkin Seed Pesto ,1.25,https://www.epicurious.com/search?q=Horseradish-Pumpkin+Seed+Pesto
Spiced Christmas Coffee with Brandied Whipped Cream ,0.0,https://www.epicurious.com/search?q=Spiced+Christmas+Coffee+with+Brandied+Whipped+Cream
Summer Squash Sauté ,3.75,https://www.epicurious.com/search?q=Summer+Squash+Saut%C3%A9
Cornmeal Waffles ,1.875,https://www.epicurious.com/search?q=Cornmeal+Waffles
Grilled Skirt Steak Tacos with Corn Relish ,4.375,https://www.epicurious.com/search?q=Grilled+Skirt+Steak+Tacos+with+Corn+Relish
Gingered Cantaloupe Shake ,0.0,https://www.epicurious.com/search?q=Gingered+Cantaloupe+Shake
Peanut Butter Berry–Wich ,3.75,https://www.epicurious.com/search?q=Peanut+Butter+Berry%E2%80%93Wich
Grilled Turkey Burgers ,4.375,https://www.epicurious.com/search?q=Grilled+Turkey+Burgers
Toasted Almond Cream Pie with Boysenberry Topping ,3.75,https://www.epicurious.com/search?q=Toasted+Almond+Cream+Pie+with+Boysenberry+Topping
Sweet Potato Fries with Garlic and Herbs ,3.75,https://www.epicurious.com/search?q=Sweet+Potato+Fries+with+Garlic+and+Herbs
Habanero-Orange Salsa ,5.0,https://www.epicurious.com/search?q=Habanero-Orange+Salsa
"Butterflied Turkey with Fennel, Sausage, and Ricotta Stuffing ",4.375,https://www.epicurious.com/search?q=Butterflied+Turkey+with+Fennel%2C+Sausage%2C+and+Ricotta+Stuffing
Herbed Fish Rolls in White Wine with Grapes ,4.375,https://www.epicurious.com/search?q=Herbed+Fish+Rolls+in+White+Wine+with+Grapes
Tía Rosa and Ruth Eichner's Sweet-and-Sour Carrots ,3.75,https://www.epicurious.com/search?q=T%C3%ADa+Rosa+and+Ruth+Eichner%27s+Sweet-and-Sour+Carrots
Peas with Parsley and Garlic Butter ,3.125,https://www.epicurious.com/search?q=Peas+with+Parsley+and+Garlic+Butter
Light Lemon Yogurt Sauce ,3.125,https://www.epicurious.com/search?q=Light+Lemon+Yogurt+Sauce
Triple-Whammy Saffroned Tomato-Fennel Soup ,3.75,https://www.epicurious.com/search?q=Triple-Whammy+Saffroned+Tomato-Fennel+Soup
Veal Scallops with Creamy Mushroom Sauce ,4.375,https://www.epicurious.com/search?q=Veal+Scallops+with+Creamy+Mushroom+Sauce
"Linguine with Red Peppers, Green Onions and Pine Nuts ",3.75,https://www.epicurious.com/search?q=Linguine+with+Red+Peppers%2C+Green+Onions+and+Pine+Nuts
Fresh Tomato Salsa ,4.375,https://www.epicurious.com/search?q=Fresh+Tomato+Salsa
Stuffed Eggs with Goat Cheese and Dill ,3.125,https://www.epicurious.com/search?q=Stuffed+Eggs+with+Goat+Cheese+and+Dill
Stovetop Butterscotch Apples and Cranberries ,0.0,https://www.epicurious.com/search?q=Stovetop+Butterscotch+Apples+and+Cranberries
Chicken and Artichoke Fricassée with Morel Mushrooms ,4.375,https://www.epicurious.com/search?q=Chicken+and+Artichoke+Fricass%C3%A9e+with+Morel+Mushrooms
Grilled Swordfish and Green Olive Relish ,3.75,https://www.epicurious.com/search?q=Grilled+Swordfish+and+Green+Olive+Relish
Gingersnap Lemon Ice Cream Sandwiches ,3.75,https://www.epicurious.com/search?q=Gingersnap+Lemon+Ice+Cream+Sandwiches
Mushrooms in Escabèche with Red Bell Peppers and Chiles de Arbol ,3.125,https://www.epicurious.com/search?q=Mushrooms+in+Escab%C3%A8che+with+Red+Bell+Peppers+and+Chiles+de+Arbol
Spiced Banana Ice Cream ,4.375,https://www.epicurious.com/search?q=Spiced+Banana+Ice+Cream
Roasted Red Peppers ,3.75,https://www.epicurious.com/search?q=Roasted+Red+Peppers
Red-Braised Pork with Fresh Pineapple ,3.125,https://www.epicurious.com/search?q=Red-Braised+Pork+with+Fresh+Pineapple
Roast Pork with Fruit Stuffing and Mustard Sauce ,4.375,https://www.epicurious.com/search?q=Roast+Pork+with+Fruit+Stuffing+and+Mustard+Sauce
Spiced Fillet of Beef with Mizuna Salad ,4.375,https://www.epicurious.com/search?q=Spiced+Fillet+of+Beef+with+Mizuna+Salad
Black Bean and Red Pepper Salad ,3.75,https://www.epicurious.com/search?q=Black+Bean+and+Red+Pepper+Salad
Miniature Almond Cakes with Sugared Cherries and Kirsch Cream ,4.375,https://www.epicurious.com/search?q=Miniature+Almond+Cakes+with+Sugared+Cherries+and+Kirsch+Cream
Ginger Crunch Cake with Strawberry Sauce ,4.375,https://www.epicurious.com/search?q=Ginger+Crunch+Cake+with+Strawberry+Sauce
Chocolate Semifreddo with Chile-Chocolate Sauce ,3.75,https://www.epicurious.com/search?q=Chocolate+Semifreddo+with+Chile-Chocolate+Sauce
Winter Squash and Chicken Stew with Indian Spices ,3.75,https://www.epicurious.com/search?q=Winter+Squash+and+Chicken+Stew+with+Indian+Spices
Lime Custard Tart ,3.75,https://www.epicurious.com/search?q=Lime+Custard+Tart
Kamikaze ,0.0,https://www.epicurious.com/search?q=Kamikaze
Sticky Rice ,2.5,https://www.epicurious.com/search?q=Sticky+Rice
Cherry-Almond Ice Cream Cake with Milk Chocolate Sauce ,4.375,https://www.epicurious.com/search?q=Cherry-Almond+Ice+Cream+Cake+with+Milk+Chocolate+Sauce
Roasted Red Pepper Almond Dip ,0.0,https://www.epicurious.com/search?q=Roasted+Red+Pepper+Almond+Dip
Cream Cheese – Yukon Gold Whipped Potatoes ,4.375,https://www.epicurious.com/search?q=Cream+Cheese+%E2%80%93+Yukon+Gold+Whipped+Potatoes
Lemon Ice Cream with Black-Currant Sauce ,4.375,https://www.epicurious.com/search?q=Lemon+Ice+Cream+with+Black-Currant+Sauce
Sweet-Potato Gaufrettes with Duck Confit and Cranberry Black Pepper Chutney ,3.75,https://www.epicurious.com/search?q=Sweet-Potato+Gaufrettes+with+Duck+Confit+and+Cranberry+Black+Pepper+Chutney
Galician Pie ,3.125,https://www.epicurious.com/search?q=Galician+Pie
Angry Lobster with Lemon Rice and Crispy Basil ,4.375,https://www.epicurious.com/search?q=Angry+Lobster+with+Lemon+Rice+and+Crispy+Basil
Strawberry Banana Smoothie ,3.75,https://www.epicurious.com/search?q=Strawberry+Banana+Smoothie
Chocolate Pecan Layer Cake ,3.75,https://www.epicurious.com/search?q=Chocolate+Pecan+Layer+Cake
"Steamed Mussels with Sherry, Tomatoes and Garlic ",4.375,https://www.epicurious.com/search?q=Steamed+Mussels+with+Sherry%2C+Tomatoes+and+Garlic
Chilled Eggplant Soup with Red Bell Pepper and Olives ,2.5,https://www.epicurious.com/search?q=Chilled+Eggplant+Soup+with+Red+Bell+Pepper+and+Olives
Champagne Vinaigrette ,5.0,https://www.epicurious.com/search?q=Champagne+Vinaigrette
Onion Soup with Apple Cider ,3.75,https://www.epicurious.com/search?q=Onion+Soup+with+Apple+Cider
Curry-Lime Yogurt ,4.375,https://www.epicurious.com/search?q=Curry-Lime+Yogurt
Ramp and Buttermilk Biscuits with Cracked Coriander ,4.375,https://www.epicurious.com/search?q=Ramp+and+Buttermilk+Biscuits+with+Cracked+Coriander
Cassoulet ,3.75,https://www.epicurious.com/search?q=Cassoulet
Vanilla Mousse Meringues and Fresh Berries ,4.375,https://www.epicurious.com/search?q=Vanilla+Mousse+Meringues+and+Fresh+Berries
Broccoli Rabe and Butternut Squash ,3.125,https://www.epicurious.com/search?q=Broccoli+Rabe+and+Butternut+Squash
Duck Confit ,4.375,https://www.epicurious.com/search?q=Duck+Confit
"Egg Noodle, Chard, and Fontina Torte ",4.375,https://www.epicurious.com/search?q=Egg+Noodle%2C+Chard%2C+and+Fontina+Torte
Toasted Baguette Crumbs ,5.0,https://www.epicurious.com/search?q=Toasted+Baguette+Crumbs
Mussels and Fries with Mustard Mayonnaise ,4.375,https://www.epicurious.com/search?q=Mussels+and+Fries+with+Mustard+Mayonnaise
Spiced Pita Toasts ,3.75,https://www.epicurious.com/search?q=Spiced+Pita+Toasts
House Vinaigrette ,4.375,https://www.epicurious.com/search?q=House+Vinaigrette
Court Bouillon ,4.375,https://www.epicurious.com/search?q=Court+Bouillon
Savory Parmesan Pain Perdu with Poached Eggs and Greens ,4.375,https://www.epicurious.com/search?q=Savory+Parmesan+Pain+Perdu+with+Poached+Eggs+and+Greens
Choucroute Garnie ,4.375,https://www.epicurious.com/search?q=Choucroute+Garnie
"Fried Eggplant, Tomato, and Cucumber Salad ",4.375,https://www.epicurious.com/search?q=Fried+Eggplant%2C+Tomato%2C+and+Cucumber+Salad
Dried-Fruit Strudel with Apricot Preserves ,3.75,https://www.epicurious.com/search?q=Dried-Fruit+Strudel+with+Apricot+Preserves
Pear and Hazelnut Crumb Pie ,4.375,https://www.epicurious.com/search?q=Pear+and+Hazelnut+Crumb+Pie
Green Mountain Maple Barbecued Chicken ,3.75,https://www.epicurious.com/search?q=Green+Mountain+Maple+Barbecued+Chicken
Savory Yogurt Cooler ,0.0,https://www.epicurious.com/search?q=Savory+Yogurt+Cooler
Veal Stock ,5.0,https://www.epicurious.com/search?q=Veal+Stock
Orange Dust ,0.0,https://www.epicurious.com/search?q=Orange+Dust
Café Azul's Pastry Dough ,5.0,https://www.epicurious.com/search?q=Caf%C3%A9+Azul%27s+Pastry+Dough
Roasted Tomato Sauce ,3.125,https://www.epicurious.com/search?q=Roasted+Tomato+Sauce
Dry-Rubbed Flank Steak with Grilled Corn Salsa ,5.0,https://www.epicurious.com/search?q=Dry-Rubbed+Flank+Steak+with+Grilled+Corn+Salsa
Classic Coconut Cake ,5.0,https://www.epicurious.com/search?q=Classic+Coconut+Cake
Tony's Negronis ,0.0,https://www.epicurious.com/search?q=Tony%27s+Negronis
Icy Lemon-Mint Parfaits ,5.0,https://www.epicurious.com/search?q=Icy+Lemon-Mint+Parfaits
Grilled Curried Mangoes with Ginger Ice Milk ,0.0,https://www.epicurious.com/search?q=Grilled+Curried+Mangoes+with+Ginger+Ice+Milk
Paris's Crimson Champagne Cocktail ,3.75,https://www.epicurious.com/search?q=Paris%27s+Crimson+Champagne+Cocktail
Raspberry Hazelnut Brownies ,4.375,https://www.epicurious.com/search?q=Raspberry+Hazelnut+Brownies
Banana Rum Puffs ,4.375,https://www.epicurious.com/search?q=Banana+Rum+Puffs
Whipped Potatoes with Herbs ,4.375,https://www.epicurious.com/search?q=Whipped+Potatoes+with+Herbs
Jalapeño Agave ,0.0,https://www.epicurious.com/search?q=Jalape%C3%B1o+Agave
Mixed Greens with Roasted Asparagus and Apple ,4.375,https://www.epicurious.com/search?q=Mixed+Greens+with+Roasted+Asparagus+and+Apple
Tomato and Tomatillo Gazpacho ,4.375,https://www.epicurious.com/search?q=Tomato+and+Tomatillo+Gazpacho
Chicken and Nectarine Salad with Toasted Cumin Mayonnaise ,4.375,https://www.epicurious.com/search?q=Chicken+and+Nectarine+Salad+with+Toasted+Cumin+Mayonnaise
Brussels Sprouts and Pearl Onions in Horseradish Cream ,4.375,https://www.epicurious.com/search?q=Brussels+Sprouts+and+Pearl+Onions+in+Horseradish+Cream
Parsnip Gnocchi ,3.125,https://www.epicurious.com/search?q=Parsnip+Gnocchi
Toffee Sauce ,5.0,https://www.epicurious.com/search?q=Toffee+Sauce
Zucchini Potato Tortilla ,4.375,https://www.epicurious.com/search?q=Zucchini+Potato+Tortilla
Spaghetti and Swiss Chard With Garlic Chips ,4.375,https://www.epicurious.com/search?q=Spaghetti+and+Swiss+Chard+With+Garlic+Chips
Swordfish Tacos ,4.375,https://www.epicurious.com/search?q=Swordfish+Tacos
Chocolate Pecan Cake ,4.375,https://www.epicurious.com/search?q=Chocolate+Pecan+Cake
Kimchi-Style Sautéed Cabbage ,3.75,https://www.epicurious.com/search?q=Kimchi-Style+Saut%C3%A9ed+Cabbage
Basic Mashed Potatoes ,3.75,https://www.epicurious.com/search?q=Basic+Mashed+Potatoes
Dried-Cranberry Spread ,4.375,https://www.epicurious.com/search?q=Dried-Cranberry+Spread
"Cod, Potato, and Fennel Casserole ",3.75,https://www.epicurious.com/search?q=Cod%2C+Potato%2C+and+Fennel+Casserole
Chicken Enchiladas ,4.375,https://www.epicurious.com/search?q=Chicken+Enchiladas
"Beet, Carrot, and Apple Juice with Ginger ",4.375,https://www.epicurious.com/search?q=Beet%2C+Carrot%2C+and+Apple+Juice+with+Ginger
Mom's Hearty Chicken and Rice Soup ,4.375,https://www.epicurious.com/search?q=Mom%27s+Hearty+Chicken+and+Rice+Soup
Smoked Chicken Salad on Toasted Corn Bread Triangles ,4.375,https://www.epicurious.com/search?q=Smoked+Chicken+Salad+on+Toasted+Corn+Bread+Triangles
